protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
F4K5W8	1.1817260474751436	0.14454396250906762	12.987892627939711	8.175547611689495	1.772893659985238e-6	8.51562399486171e-6	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	NA	NA	NA	NA	NA	NA	NA	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O03986	2.240036846320683	0.05750462904443636	12.043661470698998	38.95402654610131	4.8464451584321556e-14	2.467532934950314e-12	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G56000	AtHsp90.4;<br>HEAT SHOCK PROTEIN 81.4;<br>HEAT SHOCK PROTEIN 90.4;<br>MDA7.4;<br>MDA7_4	apoplast; chloroplast stroma; cytoplasm; Golgi apparatus; plant-type cell wall; plant-type vacuole; plastid	protein folding	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; mRNA binding; nucleotide binding; unfolded protein binding	HEAT SHOCK PROTEIN 81.4 [Source:NCBI gene (formerly Entrezgene);Acc:835698]	Heat shock protein Hsp90 family; Histidine kinase/HSP90-like ATPase; Heat shock protein Hsp90, conserved site; Ribosomal protein S5 domain 2-type fold; Heat shock protein Hsp90, N-terminal; Histidine kinase/HSP90-like ATPase superfamily; HSP90, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O04450	2.551495370184689	0.07494068303129192	13.095490664659	34.04686569402226	3.6024109783134645e-14	1.945301928289271e-12	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G24510	F21J9.17	cytoplasm; nucleus; plasmodesma	protein folding	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; nucleotide binding; protein binding; unfolded protein binding	TCP-1/cpn60 chaperonin family protein [Source:NCBI gene (formerly Entrezgene);Acc:839066]	Chaperonin TCP-1, conserved site; Chaperonin Cpn60/GroEL/TCP-1 family; T-complex protein 1, epsilon subunit; Chaperone tailless complex polypeptide 1 (TCP-1); GroEL-like apical domain superfamily; TCP-1-like chaperonin intermediate domain superfamily; GroEL-like equatorial domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O22785	1.7154778073858037	0.15426054182944837	11.463854882112932	11.120652028322636	1.728857863844699e-7	1.0924910331103736e-6	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT2G33340	F4P9.11;<br>F4P9_11;<br>MOS4-associated  complex 3B;<br>MOS4-associated complex 3B	Cul4-RING E3 ubiquitin ligase complex; endoplasmic reticulum; nucleus; plant-type cell wall; Prp19 complex; spliceosomal complex	cellular response to DNA damage stimulus; defense response; defense response to bacterium; DNA repair; immune system process; innate immune response; mRNA processing; mRNA splicing, via spliceosome; protein K63-linked ubiquitination; protein ubiquitination; RNA splicing	protein binding; transferase activity; ubiquitin protein ligase activity; ubiquitin-protein transferase activity	MOS4-associated complex 3B [Source:NCBI gene (formerly Entrezgene);Acc:817897]	WD40 repeat; U-box domain; Zinc finger, RING/FYVE/PHD-type; Pre-mRNA-splicing factor 19; WD40/YVTN repeat-like-containing domain superfamily; WD40-repeat-containing domain superfamily; Pre-mRNA-processing factor 19	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O23515	2.4111205693851994	0.25247708003036307	11.259244968772949	9.5498592153206	9.746011028608776e-7	4.9906297853393215e-6	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT4G16720	DL4385C;<br>FCAALL.416	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; plant-type vacuole; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L23/L15e family protein [Source:NCBI gene (formerly Entrezgene);Acc:827375]	Ribosomal protein L15e; Ribosomal protein L23/L15e core domain superfamily; Ribosomal protein L15e, conserved site; Ribosomal protein L15e core domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49285	1.8454952980463304	0.06820208120850631	12.417657325813453	27.059222612346858	2.044964091209685e-12	5.784327000850251e-11	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G76990	ACT domain repeat 3;<br>F22K20.9;<br>F22K20_9	cytosol	NA	amino acid binding	ACT domain repeat 3 [Source:NCBI gene (formerly Entrezgene);Acc:844035]	ACT domain; ACT domain-containing protein ACR1-12; ACT-like domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49460	1.627616275727466	0.06499047690557012	12.97110408878184	25.043919559051098	2.2847367714128844e-12	6.36156394790275e-11	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT4G28510	ATPHB1;<br>F20O9.200;<br>F20O9_200;<br>prohibitin 1	membrane; mitochondrial inner membrane; mitochondrial respiratory chain complex I; mitochondrion; plant-type vacuole	NA	NA	prohibitin 1 [Source:NCBI gene (formerly Entrezgene);Acc:828969]	Prohibitin; Band 7 domain; Band 7/SPFH domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O65201	1.7872083795074545	0.17743632132392245	11.808287269479228	10.07239310515675	3.799485995746907e-7	2.1911598849258863e-6	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G65110	ACYL-COA OXIDASE 2;<br>ATACX2;<br>MQN23.4;<br>MQN23_4	peroxisome	fatty acid beta-oxidation; fatty acid beta-oxidation using acyl-CoA oxidase; fatty acid metabolic process; lipid metabolic process; long-chain fatty acid metabolic process	acyl-CoA oxidase activity; FAD binding; fatty acid binding; oxidoreductase activity; oxidoreductase activity, acting on the CH-CH group of donors	acyl-CoA oxidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:836635]	Acyl-CoA oxidase, C-terminal; Acyl-CoA oxidase/dehydrogenase, middle domain; Acyl-CoA dehydrogenase/oxidase C-terminal; Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily; Acyl-CoA oxidase; Peroxisomal acyl-coenzyme A oxidase; Acyl-CoA dehydrogenase-like, C-terminal	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O65719	1.4343501671862908	0.08990151579595868	11.02244232767167	15.9546827935772	5.790724113763082e-9	5.8631081651851225e-8	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G09440	NA	apoplast; chloroplast; cytoplasm; cytosol; cytosolic ribosome; Golgi apparatus; nuclear matrix; nucleus; plant-type cell wall; plant-type vacuole; plasma membrane; plasmodesma; vacuole	protein folding; response to heat; response to stress; response to virus	ATP binding; ATP-dependent protein folding chaperone; mRNA binding; nucleotide binding; protease binding; protein binding	Heat shock protein 70 (Hsp 70) family protein [Source:NCBI gene (formerly Entrezgene);Acc:820102]	Heat shock protein 70 family; Heat shock protein 70, conserved site; Heat shock protein 70kD, peptide-binding domain superfamily; Heat shock protein 70kD, C-terminal domain superfamily; ATPase, nucleotide binding domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O81283	1.6069311149508425	0.0836253155103127	12.29106472389995	19.215845167755152	1.5331914009913314e-10	2.506556950978488e-9	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT4G02510	ATTOC159;<br>PLASTID PROTEIN IMPORT 2;<br>PPI2;<br>T10P11.19;<br>TOC160;<br>TOC86;<br>translocon at the outer envelope membrane of chloroplasts 159;<br>TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 160;<br>TRANSLOCON AT THE OUTER ENVELOPE MEMBRANE OF CHLOROPLASTS 86	chloroplast; chloroplast envelope; chloroplast outer membrane; cytoplasm; cytosol; membrane; plastid; plastid outer membrane; TOC-TIC supercomplex I	G protein-coupled receptor signaling pathway; protein import into chloroplast stroma; protein targeting to chloroplast; protein transport	chaperone binding; G protein-coupled receptor activity; GTP binding; GTPase activity; hydrolase activity; metal ion binding; nucleotide binding; protein binding; ribosomal small subunit binding; transmembrane signaling receptor activity	translocon at the outer envelope membrane of chloroplasts 159 [Source:NCBI gene (formerly Entrezgene);Acc:827934]	Translocase of chloroplast Toc86/159; AIG1-type guanine nucleotide-binding (G) domain; Translocase of chloroplast 159/132, membrane anchor domain; P-loop containing nucleoside triphosphate hydrolase; GTPase GIMA/IAN/Toc	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O82261	1.034540868816512	0.18225631490629943	13.507378040007394	5.676296425440096	6.557212466805137e-5	2.184103292681636e-4	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT2G47940	DEGP protease 2;<br>DEGP2;<br>degradation of periplasmic proteins 2;<br>EMB3117;<br>EMBRYO DEFECTIVE 3117	chloroplast; chloroplast envelope; chloroplast stroma; chloroplast stromal thylakoid; chloroplast thylakoid membrane; cytosol; intracellular membrane-bounded organelle; membrane; plastid; thylakoid	chloroplast organization; photosystem II repair; protein catabolic process; proteolysis	hydrolase activity; peptidase activity; protein binding; serine-type endopeptidase activity; serine-type peptidase activity	DEGP protease 2 [Source:NCBI gene (formerly Entrezgene);Acc:819406]	PDZ domain; Peptidase S1C; Peptidase S1, PA clan; PDZ superfamily; Protease Do-like, PDZ domain; Peptidase S1, PA clan, chymotrypsin-like fold	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O82647	1.0707934708893314	0.07717969539325455	10.601335940728536	13.874030798298772	3.90479746605064e-8	3.012272330953351e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT4G33070	AtPDC1;<br>F4I10.4;<br>PDC1;<br>pyruvate decarboxylase 1	plasma membrane	cellular response to hypoxia; response to anoxia	carboxy-lyase activity; catalytic activity; lyase activity; magnesium ion binding; metal ion binding; pyruvate decarboxylase activity; thiamine pyrophosphate binding	Thiamine pyrophosphate dependent pyruvate decarboxylase family protein [Source:NCBI gene (formerly Entrezgene);Acc:829444]	TPP-binding enzyme, conserved site; Thiamine pyrophosphate enzyme, C-terminal TPP-binding; Thiamine pyrophosphate enzyme, central domain; Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain; Thiamine pyrophosphate (TPP)-dependent enzyme; DHS-like NAD/FAD-binding domain superfamily; Thiamin diphosphate-binding fold; Pyruvate decarboxylase/indolepyruvate decarboxylase-like, pyrimidine-binding domain; Pyruvate decarboxylase/indolepyruvate decarboxylase-like, PP-binding domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DKL4	1.315003430198461	0.2165424844638349	13.381623091363048	6.072727176167972	3.489465705943418e-5	1.2240606078722777e-4	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G55200	Arabidopsis thaliana spliceosome-associated protein 130 a;<br>AtSAP130a;<br>spliceosome-associated protein 130 a	nucleus; U2 snRNP	microgametogenesis; mRNA splicing, via spliceosome; plant ovule development; pollen development; pollen germination	nucleic acid binding; protein binding; U2 snRNA binding	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein [Source:NCBI gene (formerly Entrezgene);Acc:824686]	Cleavage/polyadenylation specificity factor, A subunit, C-terminal; Quinoprotein amine dehydrogenase, beta chain-like; WD40/YVTN repeat-like-containing domain superfamily; Cleavage/polyadenylation specificity factor, A subunit, N-terminal; WD40-repeat-containing domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DKL4	1.315003430198461	0.2165424844638349	13.381623091363048	6.072727176167972	3.489465705943418e-5	1.2240606078722777e-4	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G55220	Arabidopsis thaliana spliceosome-associated protein 130 b;<br>AtSAP130b;<br>spliceosome-associated protein 130 b;<br>T26I12.100	nucleus; U2 snRNP	microgametogenesis; mRNA splicing, via spliceosome; plant ovule development; pollen development; pollen germination	nucleic acid binding; protein binding; U2 snRNA binding	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein [Source:NCBI gene (formerly Entrezgene);Acc:824688]	Cleavage/polyadenylation specificity factor, A subunit, C-terminal; Quinoprotein amine dehydrogenase, beta chain-like; WD40/YVTN repeat-like-containing domain superfamily; Cleavage/polyadenylation specificity factor, A subunit, N-terminal; WD40-repeat-containing domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15458	3.2446229991014452	0.2685463903369503	13.390052868997625	12.082169471838196	1.3984159467507445e-8	1.268037856824339e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT4G27150	AT2S2;<br>seed storage albumin 2;<br>T24A18.100;<br>T24A18_100	NA	biological_process	molecular_function; nutrient reservoir activity	seed storage albumin 2 [Source:NCBI gene (formerly Entrezgene);Acc:828823]	Napin/ 2S seed storage protein/Conglutin; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P27323	2.8562362172882216	0.05470016275759194	13.187250225781703	52.21622886107043	1.1310363151778674e-16	4.031013427293919e-14	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G52640	ATHS83;<br>AtHsp90-1;<br>ATHSP90.1;<br>F6N7.13;<br>F6N7_13;<br>HEAT SHOCK PROTEIN 81-1;<br>HEAT SHOCK PROTEIN 83;<br>HEAT SHOCK PROTEIN 90-1;<br>heat shock protein 90.1;<br>HSP81-1;<br>HSP81.1;<br>HSP83	cytoplasm; cytosol; perinuclear region of cytoplasm; plasma membrane; protein-containing complex	cellular response to heat; chaperone-mediated protein folding; defense response; defense response to bacterium; immune system process; innate immune response; protein folding; protein stabilization	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; nucleotide binding; protein binding; unfolded protein binding	heat shock-like protein [Source:NCBI gene (formerly Entrezgene);Acc:835341]	Heat shock protein Hsp90 family; Histidine kinase/HSP90-like ATPase; Heat shock protein Hsp90, conserved site; Ribosomal protein S5 domain 2-type fold; Heat shock protein Hsp90, N-terminal; Histidine kinase/HSP90-like ATPase superfamily; HSP90, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P28297	1.1225113453839048	0.20638446917740444	13.841660259998234	5.438933219432388	9.084749495522136e-5	2.965022637549532e-4	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G21720	isocitrate lyase	cytoplasm; glyoxysome; peroxisome	carboxylic acid metabolic process; glyoxylate cycle; tricarboxylic acid cycle	catalytic activity; isocitrate lyase activity; lyase activity; metal ion binding	isocitrate lyase [Source:NCBI gene (formerly Entrezgene);Acc:821726]	Isocitrate lyase; Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily; Isocitrate lyase/phosphorylmutase, conserved site; ICL/PEPM domain; Pyruvate kinase-like domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P28769	2.638385780949231	0.0628902858700872	12.044141166235525	41.95219888806609	1.9943526342171823e-14	1.3188848198905729e-12	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G20050	ATTCP-1;<br>T-complex protein 1 alpha subunit	cytoplasm; cytosol	protein folding	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; nucleotide binding; unfolded protein binding	T-complex protein 1 alpha subunit [Source:NCBI gene (formerly Entrezgene);Acc:821544]	Chaperonin TCP-1, conserved site; Chaperonin Cpn60/GroEL/TCP-1 family; T-complex protein 1, alpha subunit; Chaperone tailless complex polypeptide 1 (TCP-1); GroEL-like apical domain superfamily; TCP-1-like chaperonin intermediate domain superfamily; GroEL-like equatorial domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P34066	1.21124760149097	0.2654219412003937	12.85701539905637	4.563479552643606	5.468733622068269e-4	0.00150436713512793	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G42790	20S PROTEASOME SUBUNIT PAF1;<br>ARS5;<br>ARSENIC TOLERANCE 5;<br>ATPSM30;<br>MJB21.17;<br>MJB21_17;<br>proteasome alpha subunit F1	cytoplasm; cytosol; nucleus; plastid; proteasome complex; proteasome core complex; proteasome core complex, alpha-subunit complex	protein catabolic process; proteolysis involved in protein catabolic process; response to arsenic-containing substance; ubiquitin-dependent protein catabolic process	NA	proteasome alpha subunit F1 [Source:NCBI gene (formerly Entrezgene);Acc:834290]	Proteasome alpha-subunit, N-terminal domain; Proteasome, subunit alpha/beta; Proteasome alpha-type subunit; Nucleophile aminohydrolases, N-terminal; Proteasome subunit alpha 1	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P42791	2.9291038700080105	0.840190190018659	12.584500263845769	3.4862390739684317	0.00420385111084891	0.00993536164394266	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G05590	CYTOPLASMIC RIBOSOMAL PROTEIN L18;<br>F18C1.14;<br>F18C1_14;<br>ribosomal protein L18	chloroplast; cytoplasm; cytosol; cytosolic large ribosomal subunit; large ribosomal subunit; plant-type vacuole; ribonucleoprotein complex; ribosome; vacuole	translation	mRNA binding; protein binding; structural constituent of ribosome	ribosomal protein L18 [Source:NCBI gene (formerly Entrezgene);Acc:819725]	Ribosomal protein L18e; Ribosomal protein L18e/L15P; Ribosomal L18e/L15P superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P42825	1.4450238497571608	0.12096199710584037	14.108750834233687	11.946097818580007	9.101746340581336e-9	8.767195664278886e-8	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G22060	ARABIDOPSIS THALIANA DNAJ HOMOLOGUE 2;<br>ATJ2;<br>DNAJ homologue 2	membrane; plasmodesma; plastid	protein folding; response to heat	ATP binding; heat shock protein binding; Hsp70 protein binding; metal ion binding; mRNA binding; unfolded protein binding	DNAJ homologue 2 [Source:NCBI gene (formerly Entrezgene);Acc:832267]	Heat shock protein DnaJ, cysteine-rich domain; DnaJ domain; Chaperone DnaJ, C-terminal; HSP40/DnaJ peptide-binding; Chaperone DnaJ; DnaJ domain, conserved site; Heat shock protein DnaJ, cysteine-rich domain superfamily; Chaperone J-domain superfamily; DnaJ homolog subfamily A member 1/2-like	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51818	1.8855009488919603	0.0981423589809246	11.560472895382802	19.21189757888778	3.934796154674482e-10	5.8522051873947925e-9	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G56010	AtHsp90-3;<br>AtHsp90.3;<br>heat shock protein 81-3;<br>HEAT SHOCK PROTEIN 81.3;<br>HEAT SHOCK PROTEIN 90-3;<br>HEAT SHOCK PROTEIN 90.3;<br>HSP81.2;<br>Hsp81.3;<br>MDA7.5;<br>MDA7_5	cytoplasm; cytosol; Golgi apparatus; nucleolus; plasma membrane; plastid; secretory vesicle	cellular response to calcium ion; chaperone-mediated protein complex assembly; defense response; immune system process; innate immune response; protein folding; response to heat	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; mRNA binding; nucleotide binding; protein binding; unfolded protein binding	heat shock protein 81-3 [Source:NCBI gene (formerly Entrezgene);Acc:835699]	Heat shock protein Hsp90 family; Histidine kinase/HSP90-like ATPase; Heat shock protein Hsp90, conserved site; Ribosomal protein S5 domain 2-type fold; Heat shock protein Hsp90, N-terminal; Histidine kinase/HSP90-like ATPase superfamily; HSP90, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
